LSOA Code,Borough,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON
E01003230,E09000023,936.0,892.0,328.0,100.0,36.0,372.0,300.0,956.0,976.0,2192.0
E01003231,E09000023,688.0,836.0,280.0,92.0,104.0,408.0,376.0,2116.0,784.0,1984.0
E01003232,E09000023,348.0,556.0,192.0,88.0,44.0,296.0,204.0,680.0,624.0,1240.0
E01003233,E09000023,416.0,508.0,288.0,60.0,52.0,156.0,176.0,452.0,688.0,1020.0
E01003235,E09000023,684.0,620.0,372.0,100.0,52.0,392.0,276.0,852.0,960.0,1780.0
E01003236,E09000023,824.0,636.0,436.0,92.0,64.0,416.0,300.0,776.0,680.0,2180.0
E01003237,E09000023,872.0,672.0,592.0,116.0,128.0,828.0,336.0,1980.0,792.0,3776.0
E01003238,E09000023,636.0,384.0,344.0,124.0,56.0,284.0,200.0,428.0,672.0,1868.0
E01003239,E09000023,736.0,716.0,336.0,80.0,108.0,384.0,200.0,564.0,980.0,2036.0
E01003240,E09000023,848.0,680.0,656.0,160.0,128.0,392.0,304.0,708.0,860.0,2388.0
E01003241,E09000023,708.0,892.0,548.0,104.0,80.0,320.0,244.0,1408.0,920.0,1692.0
E01003243,E09000023,980.0,756.0,816.0,136.0,96.0,600.0,472.0,2116.0,1268.0,2572.0
E01003244,E09000023,552.0,392.0,376.0,60.0,36.0,256.0,156.0,748.0,584.0,1880.0
E01003245,E09000023,664.0,500.0,468.0,80.0,80.0,224.0,268.0,804.0,1068.0,1896.0
E01003246,E09000023,916.0,1348.0,520.0,120.0,60.0,328.0,436.0,1192.0,1432.0,2628.0
E01003247,E09000023,564.0,1064.0,364.0,80.0,76.0,252.0,480.0,1432.0,1328.0,1328.0
E01003248,E09000023,564.0,700.0,444.0,88.0,28.0,308.0,300.0,2752.0,1192.0,1780.0
E01003249,E09000023,396.0,372.0,504.0,88.0,44.0,268.0,196.0,900.0,740.0,1656.0
E01003251,E09000023,728.0,724.0,652.0,168.0,72.0,456.0,540.0,1224.0,988.0,2112.0
E01003252,E09000023,604.0,420.0,376.0,72.0,32.0,268.0,360.0,756.0,612.0,1788.0
E01003253,E09000023,1168.0,1132.0,748.0,136.0,164.0,628.0,724.0,2136.0,1324.0,2992.0
E01003254,E09000023,380.0,884.0,128.0,24.0,16.0,276.0,140.0,832.0,972.0,924.0
E01003255,E09000023,1116.0,1440.0,440.0,132.0,96.0,1040.0,688.0,4580.0,1156.0,3008.0
E01003256,E09000023,1220.0,1532.0,516.0,112.0,56.0,668.0,464.0,1736.0,1376.0,2852.0
E01003257,E09000023,380.0,908.0,152.0,76.0,28.0,164.0,148.0,504.0,1132.0,960.0
E01003258,E09000023,508.0,636.0,196.0,32.0,32.0,192.0,156.0,496.0,604.0,1388.0
E01003259,E09000023,776.0,1244.0,248.0,100.0,56.0,496.0,352.0,1412.0,1212.0,2216.0
E01003260,E09000023,384.0,880.0,172.0,44.0,36.0,168.0,232.0,544.0,1388.0,1328.0
E01003261,E09000023,448.0,676.0,148.0,28.0,24.0,168.0,112.0,456.0,916.0,880.0
E01003262,E09000023,412.0,672.0,100.0,28.0,20.0,180.0,148.0,392.0,940.0,1132.0
E01003263,E09000023,608.0,792.0,328.0,104.0,48.0,532.0,212.0,2068.0,872.0,2068.0
E01003264,E09000023,508.0,704.0,464.0,68.0,64.0,360.0,192.0,600.0,856.0,1352.0
E01003265,E09000023,708.0,608.0,300.0,92.0,52.0,360.0,392.0,852.0,592.0,2180.0
E01003266,E09000023,796.0,556.0,380.0,88.0,36.0,316.0,104.0,504.0,868.0,1992.0
E01003267,E09000023,496.0,440.0,248.0,40.0,36.0,260.0,52.0,400.0,628.0,1656.0
E01003268,E09000023,692.0,756.0,388.0,96.0,36.0,264.0,120.0,700.0,784.0,1628.0
E01003269,E09000023,352.0,516.0,140.0,32.0,8.0,160.0,100.0,492.0,656.0,1320.0
E01003270,E09000023,308.0,708.0,128.0,44.0,8.0,184.0,64.0,312.0,656.0,880.0
E01003271,E09000023,324.0,820.0,112.0,16.0,4.0,136.0,72.0,340.0,1012.0,540.0
E01003272,E09000023,696.0,896.0,416.0,108.0,44.0,424.0,312.0,2360.0,1152.0,1688.0
E01003273,E09000023,420.0,560.0,188.0,64.0,24.0,116.0,188.0,380.0,892.0,1268.0
E01003274,E09000023,548.0,784.0,400.0,64.0,80.0,300.0,584.0,916.0,752.0,1676.0
E01003275,E09000023,568.0,576.0,448.0,52.0,60.0,264.0,276.0,540.0,400.0,1748.0
E01003276,E09000023,600.0,576.0,404.0,80.0,72.0,272.0,356.0,728.0,872.0,1412.0
E01003277,E09000023,576.0,916.0,252.0,44.0,24.0,220.0,212.0,764.0,1148.0,1452.0
E01003278,E09000023,876.0,908.0,916.0,96.0,136.0,508.0,332.0,2424.0,764.0,2384.0
E01003279,E09000023,316.0,640.0,144.0,68.0,36.0,184.0,196.0,632.0,600.0,968.0
E01003280,E09000023,448.0,528.0,212.0,72.0,36.0,216.0,120.0,480.0,536.0,1612.0
E01003281,E09000023,360.0,784.0,252.0,24.0,16.0,160.0,108.0,524.0,1068.0,768.0
E01003282,E09000023,1016.0,1088.0,572.0,144.0,76.0,472.0,320.0,1208.0,1168.0,2492.0
E01003283,E09000023,628.0,820.0,244.0,84.0,48.0,300.0,260.0,1124.0,1412.0,1336.0
E01003284,E09000023,720.0,696.0,332.0,64.0,52.0,412.0,304.0,1276.0,1088.0,1760.0
E01003285,E09000023,596.0,892.0,360.0,56.0,60.0,440.0,332.0,1588.0,1100.0,1672.0
E01003286,E09000023,948.0,876.0,600.0,116.0,168.0,616.0,468.0,3036.0,1432.0,2980.0
E01003287,E09000023,456.0,952.0,220.0,32.0,12.0,196.0,184.0,684.0,1624.0,900.0
E01003288,E09000023,892.0,944.0,628.0,104.0,96.0,548.0,416.0,1824.0,792.0,2772.0
E01003290,E09000023,1248.0,836.0,656.0,176.0,100.0,776.0,296.0,1260.0,1156.0,3432.0
E01003291,E09000023,1760.0,1040.0,1308.0,172.0,256.0,1700.0,492.0,5348.0,1292.0,8348.0
E01003292,E09000023,620.0,740.0,360.0,84.0,44.0,572.0,272.0,1784.0,800.0,2008.0
E01003293,E09000023,508.0,772.0,392.0,88.0,68.0,372.0,184.0,1112.0,908.0,1772.0
E01003295,E09000023,608.0,760.0,376.0,108.0,60.0,476.0,300.0,996.0,988.0,1924.0
E01003297,E09000023,680.0,1072.0,584.0,100.0,72.0,568.0,372.0,1184.0,1488.0,1848.0
E01003298,E09000023,328.0,392.0,208.0,28.0,24.0,104.0,148.0,452.0,468.0,1084.0
E01003299,E09000023,1196.0,916.0,804.0,128.0,160.0,796.0,728.0,3168.0,1192.0,3292.0
E01003300,E09000023,632.0,608.0,596.0,100.0,124.0,340.0,528.0,752.0,520.0,2216.0
E01003301,E09000023,540.0,908.0,488.0,56.0,76.0,364.0,384.0,2168.0,1016.0,1700.0
E01003302,E09000023,708.0,772.0,560.0,92.0,124.0,316.0,276.0,932.0,724.0,2000.0
E01003303,E09000023,1768.0,1340.0,2104.0,232.0,240.0,1592.0,1840.0,7332.0,1740.0,6708.0
E01003304,E09000023,1408.0,1764.0,1060.0,240.0,212.0,1524.0,1344.0,5996.0,2356.0,5084.0
E01003305,E09000023,648.0,632.0,400.0,84.0,88.0,464.0,272.0,780.0,884.0,2260.0
E01003307,E09000023,392.0,728.0,180.0,52.0,56.0,288.0,108.0,508.0,872.0,880.0
E01003308,E09000023,868.0,716.0,264.0,60.0,44.0,328.0,216.0,664.0,764.0,2096.0
E01003309,E09000023,944.0,748.0,328.0,116.0,44.0,400.0,480.0,732.0,1024.0,2304.0
E01003310,E09000023,660.0,716.0,360.0,76.0,72.0,316.0,376.0,1008.0,700.0,1936.0
E01003311,E09000023,452.0,628.0,252.0,36.0,20.0,160.0,104.0,484.0,1232.0,784.0
E01003312,E09000023,564.0,828.0,216.0,80.0,20.0,160.0,236.0,736.0,1488.0,1228.0
E01003313,E09000023,608.0,652.0,324.0,136.0,116.0,384.0,352.0,992.0,1268.0,2020.0
E01003314,E09000023,460.0,644.0,256.0,56.0,32.0,148.0,164.0,512.0,808.0,1124.0
E01003315,E09000023,452.0,648.0,448.0,80.0,56.0,260.0,236.0,984.0,876.0,1548.0
E01003316,E09000023,328.0,628.0,224.0,28.0,24.0,164.0,140.0,576.0,988.0,828.0
E01003318,E09000023,2640.0,2288.0,2732.0,460.0,580.0,2896.0,2044.0,11296.0,1536.0,8992.0
E01003319,E09000023,808.0,612.0,684.0,164.0,136.0,540.0,288.0,1344.0,700.0,2736.0
E01003320,E09000023,920.0,520.0,616.0,148.0,56.0,544.0,360.0,3108.0,1016.0,2484.0
E01003321,E09000023,852.0,828.0,484.0,44.0,68.0,536.0,232.0,940.0,768.0,2600.0
E01003322,E09000023,616.0,572.0,584.0,72.0,84.0,584.0,248.0,1116.0,996.0,1960.0
E01003323,E09000023,436.0,632.0,260.0,108.0,56.0,260.0,168.0,616.0,712.0,1616.0
E01003324,E09000023,980.0,1204.0,1268.0,216.0,260.0,1052.0,648.0,4080.0,952.0,3596.0
E01003325,E09000023,960.0,864.0,884.0,108.0,136.0,600.0,220.0,1312.0,848.0,2820.0
E01003326,E09000023,588.0,652.0,344.0,92.0,48.0,328.0,140.0,700.0,748.0,1788.0
E01003327,E09000023,788.0,936.0,376.0,188.0,80.0,720.0,524.0,2596.0,1384.0,2208.0
E01003328,E09000023,592.0,760.0,220.0,56.0,52.0,228.0,260.0,840.0,988.0,1688.0
E01003329,E09000023,524.0,908.0,244.0,40.0,20.0,236.0,124.0,876.0,1272.0,1292.0
E01003330,E09000023,568.0,736.0,164.0,48.0,28.0,180.0,164.0,472.0,892.0,1304.0
E01003331,E09000023,576.0,820.0,272.0,56.0,24.0,200.0,220.0,472.0,940.0,1292.0
E01003332,E09000023,604.0,760.0,224.0,20.0,16.0,216.0,188.0,504.0,1156.0,1268.0
E01003333,E09000023,544.0,580.0,356.0,68.0,32.0,272.0,220.0,772.0,972.0,1740.0
E01003334,E09000023,1020.0,964.0,528.0,80.0,76.0,704.0,572.0,3608.0,1096.0,2764.0
E01003335,E09000023,680.0,428.0,244.0,44.0,28.0,292.0,180.0,568.0,896.0,1956.0
E01003336,E09000023,428.0,348.0,316.0,56.0,56.0,324.0,244.0,872.0,524.0,1556.0
E01003337,E09000023,692.0,376.0,368.0,64.0,88.0,300.0,204.0,584.0,620.0,1920.0
E01003338,E09000023,964.0,940.0,804.0,164.0,116.0,548.0,536.0,1528.0,1236.0,2936.0
E01003339,E09000023,688.0,716.0,476.0,60.0,64.0,228.0,328.0,808.0,948.0,1736.0
E01003340,E09000023,492.0,960.0,352.0,52.0,72.0,320.0,436.0,1296.0,1140.0,1472.0
E01003341,E09000023,352.0,616.0,100.0,36.0,28.0,144.0,328.0,616.0,868.0,832.0
E01003342,E09000023,476.0,512.0,244.0,40.0,68.0,176.0,192.0,792.0,664.0,1540.0
E01003343,E09000023,412.0,564.0,196.0,60.0,32.0,192.0,208.0,504.0,748.0,936.0
E01003344,E09000023,452.0,648.0,248.0,44.0,20.0,240.0,196.0,580.0,772.0,1272.0
E01003345,E09000023,440.0,452.0,316.0,40.0,56.0,224.0,176.0,1088.0,704.0,1348.0
E01003346,E09000023,732.0,860.0,472.0,108.0,52.0,372.0,244.0,860.0,936.0,2312.0
E01003347,E09000023,1024.0,768.0,372.0,108.0,72.0,592.0,196.0,836.0,584.0,3296.0
E01003348,E09000023,768.0,676.0,668.0,148.0,100.0,460.0,264.0,996.0,836.0,2112.0
E01003349,E09000023,608.0,360.0,232.0,68.0,24.0,240.0,76.0,480.0,540.0,1748.0
E01003350,E09000023,588.0,824.0,304.0,56.0,28.0,208.0,228.0,440.0,692.0,1604.0
E01003351,E09000023,824.0,648.0,268.0,96.0,56.0,396.0,184.0,2172.0,652.0,1976.0
E01003352,E09000023,848.0,840.0,740.0,84.0,96.0,592.0,336.0,884.0,772.0,2872.0
E01003353,E09000023,600.0,960.0,620.0,116.0,100.0,456.0,300.0,4080.0,1336.0,1880.0
E01003354,E09000023,616.0,864.0,316.0,80.0,44.0,312.0,148.0,768.0,1224.0,1888.0
E01003355,E09000024,412.0,684.0,296.0,88.0,56.0,276.0,136.0,1436.0,428.0,992.0
E01003356,E09000024,604.0,628.0,268.0,88.0,28.0,260.0,144.0,1044.0,804.0,1080.0
E01003357,E09000024,964.0,896.0,788.0,132.0,92.0,560.0,156.0,1256.0,1052.0,2832.0
E01003358,E09000024,524.0,656.0,444.0,48.0,48.0,332.0,116.0,2036.0,540.0,2328.0
E01003359,E09000024,632.0,1096.0,332.0,60.0,40.0,448.0,172.0,1204.0,964.0,1908.0
E01003360,E09000024,584.0,772.0,364.0,88.0,60.0,500.0,216.0,2180.0,832.0,1444.0
E01003361,E09000024,284.0,736.0,128.0,24.0,8.0,144.0,124.0,656.0,540.0,736.0
E01003362,E09000024,192.0,444.0,72.0,28.0,12.0,132.0,52.0,688.0,436.0,596.0
E01003363,E09000024,280.0,576.0,160.0,48.0,12.0,152.0,28.0,280.0,500.0,644.0
E01003364,E09000024,228.0,560.0,52.0,40.0,4.0,68.0,16.0,188.0,624.0,504.0
E01003365,E09000024,156.0,548.0,68.0,12.0,12.0,48.0,36.0,228.0,460.0,404.0
E01003366,E09000024,488.0,508.0,208.0,56.0,20.0,392.0,136.0,2692.0,644.0,1240.0
E01003368,E09000024,468.0,652.0,296.0,48.0,20.0,144.0,164.0,356.0,760.0,1128.0
E01003369,E09000024,348.0,456.0,144.0,12.0,8.0,112.0,80.0,620.0,908.0,724.0
E01003370,E09000024,564.0,960.0,400.0,68.0,56.0,368.0,236.0,2440.0,808.0,1596.0
E01003371,E09000024,300.0,668.0,136.0,28.0,8.0,92.0,132.0,456.0,828.0,608.0
E01003372,E09000024,736.0,632.0,440.0,116.0,80.0,376.0,256.0,1060.0,656.0,2032.0
E01003373,E09000024,592.0,300.0,648.0,140.0,68.0,256.0,176.0,584.0,396.0,1944.0
E01003374,E09000024,880.0,756.0,596.0,124.0,64.0,560.0,304.0,1052.0,592.0,2544.0
E01003375,E09000024,1296.0,1316.0,764.0,152.0,64.0,684.0,364.0,1816.0,1904.0,2608.0
E01003376,E09000024,652.0,720.0,400.0,112.0,72.0,232.0,124.0,512.0,380.0,1348.0
E01003377,E09000024,696.0,360.0,440.0,112.0,72.0,216.0,160.0,436.0,248.0,1824.0
E01003378,E09000024,660.0,720.0,512.0,128.0,60.0,276.0,224.0,760.0,896.0,1876.0
E01003379,E09000024,976.0,812.0,628.0,132.0,100.0,704.0,404.0,2128.0,644.0,3060.0
E01003380,E09000024,216.0,428.0,100.0,40.0,16.0,96.0,60.0,488.0,340.0,476.0
E01003381,E09000024,220.0,416.0,88.0,20.0,12.0,100.0,88.0,656.0,496.0,444.0
E01003382,E09000024,260.0,348.0,40.0,24.0,4.0,60.0,32.0,336.0,348.0,384.0
E01003383,E09000024,1176.0,816.0,1008.0,176.0,88.0,1068.0,552.0,9084.0,428.0,3932.0
E01003384,E09000024,352.0,588.0,148.0,48.0,20.0,128.0,68.0,540.0,352.0,580.0
E01003385,E09000024,168.0,340.0,108.0,8.0,4.0,108.0,136.0,436.0,436.0,332.0
E01003386,E09000024,544.0,680.0,268.0,120.0,24.0,204.0,352.0,680.0,892.0,1748.0
E01003387,E09000024,1016.0,812.0,524.0,108.0,84.0,440.0,376.0,880.0,772.0,2472.0
E01003388,E09000024,520.0,412.0,396.0,108.0,56.0,328.0,388.0,1052.0,644.0,1840.0
E01003389,E09000024,1180.0,720.0,640.0,192.0,132.0,816.0,592.0,1832.0,944.0,3344.0
E01003390,E09000024,988.0,848.0,928.0,192.0,140.0,972.0,616.0,3784.0,504.0,4020.0
E01003391,E09000024,788.0,464.0,368.0,92.0,44.0,384.0,196.0,460.0,468.0,2324.0
E01003392,E09000024,480.0,464.0,436.0,88.0,40.0,264.0,296.0,664.0,736.0,1340.0
E01003393,E09000024,492.0,612.0,212.0,60.0,44.0,336.0,272.0,920.0,732.0,1288.0
E01003394,E09000024,608.0,880.0,432.0,80.0,12.0,268.0,348.0,1192.0,1068.0,1608.0
E01003395,E09000024,400.0,568.0,308.0,100.0,16.0,140.0,116.0,432.0,832.0,1052.0
E01003396,E09000024,380.0,440.0,200.0,36.0,44.0,140.0,220.0,512.0,740.0,1064.0
E01003397,E09000024,304.0,660.0,152.0,36.0,8.0,100.0,132.0,428.0,768.0,1276.0
E01003398,E09000024,544.0,704.0,240.0,88.0,32.0,328.0,216.0,816.0,988.0,1500.0
E01003399,E09000024,192.0,360.0,44.0,20.0,8.0,96.0,36.0,364.0,420.0,456.0
E01003400,E09000024,372.0,532.0,336.0,100.0,72.0,400.0,136.0,1668.0,576.0,1156.0
E01003401,E09000024,420.0,632.0,228.0,100.0,12.0,400.0,128.0,5204.0,784.0,1116.0
E01003402,E09000024,332.0,656.0,488.0,88.0,40.0,240.0,156.0,2460.0,604.0,860.0
E01003403,E09000024,212.0,468.0,60.0,32.0,32.0,100.0,80.0,656.0,708.0,468.0
E01003404,E09000024,184.0,652.0,68.0,24.0,8.0,100.0,40.0,528.0,392.0,520.0
E01003405,E09000024,956.0,680.0,488.0,184.0,64.0,520.0,280.0,1508.0,868.0,2344.0
E01003406,E09000024,560.0,292.0,344.0,120.0,52.0,216.0,120.0,452.0,508.0,1304.0
E01003407,E09000024,572.0,540.0,360.0,100.0,48.0,320.0,144.0,1692.0,824.0,1308.0
E01003408,E09000024,600.0,740.0,252.0,84.0,20.0,152.0,48.0,544.0,824.0,1164.0
E01003409,E09000024,832.0,600.0,472.0,140.0,60.0,380.0,284.0,644.0,808.0,1756.0
E01003410,E09000024,608.0,484.0,216.0,68.0,28.0,220.0,120.0,576.0,540.0,1436.0
E01003411,E09000024,636.0,628.0,152.0,60.0,32.0,284.0,212.0,608.0,700.0,1436.0
E01003412,E09000024,624.0,532.0,220.0,68.0,44.0,248.0,240.0,404.0,640.0,1728.0
E01003413,E09000024,564.0,620.0,256.0,80.0,52.0,308.0,396.0,2340.0,944.0,1788.0
E01003414,E09000024,504.0,788.0,196.0,60.0,28.0,160.0,296.0,508.0,772.0,1380.0
E01003415,E09000024,536.0,564.0,236.0,88.0,16.0,280.0,180.0,480.0,1060.0,1784.0
E01003416,E09000024,468.0,668.0,196.0,40.0,16.0,156.0,144.0,312.0,592.0,1148.0
E01003417,E09000024,456.0,472.0,116.0,80.0,12.0,104.0,68.0,288.0,672.0,688.0
E01003418,E09000024,336.0,364.0,16.0,24.0,4.0,80.0,28.0,148.0,536.0,484.0
E01003419,E09000024,412.0,400.0,100.0,32.0,8.0,216.0,44.0,368.0,696.0,988.0
E01003420,E09000024,376.0,480.0,68.0,36.0,16.0,108.0,36.0,208.0,596.0,652.0
E01003421,E09000024,268.0,520.0,96.0,24.0,28.0,136.0,32.0,264.0,448.0,792.0
E01003422,E09000024,412.0,448.0,116.0,32.0,28.0,260.0,84.0,652.0,452.0,944.0
E01003423,E09000024,424.0,500.0,164.0,76.0,64.0,216.0,176.0,1240.0,440.0,1068.0
E01003424,E09000024,360.0,824.0,64.0,28.0,8.0,56.0,64.0,396.0,636.0,324.0
E01003425,E09000024,236.0,712.0,64.0,32.0,12.0,104.0,108.0,292.0,620.0,368.0
E01003426,E09000024,344.0,996.0,232.0,56.0,40.0,128.0,120.0,404.0,716.0,912.0
E01003427,E09000024,1000.0,772.0,820.0,208.0,84.0,968.0,520.0,4116.0,844.0,3036.0
E01003428,E09000024,328.0,692.0,276.0,36.0,32.0,124.0,144.0,656.0,456.0,824.0
E01003429,E09000024,492.0,492.0,172.0,60.0,20.0,256.0,148.0,400.0,616.0,1404.0
E01003430,E09000024,796.0,496.0,452.0,72.0,128.0,360.0,456.0,920.0,476.0,2476.0
E01003431,E09000024,724.0,504.0,400.0,116.0,48.0,168.0,168.0,428.0,488.0,1664.0
E01003432,E09000024,672.0,448.0,228.0,116.0,48.0,136.0,192.0,396.0,528.0,1772.0
E01003433,E09000024,580.0,592.0,352.0,160.0,80.0,364.0,456.0,728.0,588.0,1932.0
E01003434,E09000024,292.0,528.0,120.0,60.0,24.0,140.0,132.0,340.0,652.0,952.0
E01003435,E09000024,552.0,812.0,236.0,60.0,56.0,276.0,216.0,772.0,756.0,1672.0
E01003436,E09000024,692.0,480.0,128.0,80.0,20.0,176.0,104.0,384.0,756.0,1460.0
E01003437,E09000024,920.0,912.0,296.0,104.0,96.0,288.0,212.0,1328.0,1320.0,1260.0
E01003438,E09000024,732.0,460.0,188.0,88.0,24.0,348.0,168.0,520.0,700.0,1608.0
E01003439,E09000024,1156.0,772.0,572.0,120.0,104.0,864.0,460.0,2212.0,876.0,3104.0
E01003440,E09000024,580.0,772.0,340.0,60.0,36.0,380.0,140.0,560.0,628.0,1876.0
E01003441,E09000024,608.0,532.0,380.0,96.0,48.0,376.0,204.0,668.0,608.0,1848.0
E01003442,E09000024,180.0,488.0,52.0,20.0,0.0,88.0,20.0,424.0,460.0,568.0
E01003443,E09000024,276.0,508.0,48.0,28.0,4.0,84.0,52.0,652.0,676.0,436.0
E01003444,E09000024,232.0,604.0,88.0,28.0,16.0,88.0,32.0,392.0,716.0,396.0
E01003445,E09000024,348.0,596.0,184.0,36.0,12.0,80.0,64.0,456.0,788.0,792.0
E01003446,E09000024,652.0,764.0,252.0,88.0,36.0,500.0,168.0,3164.0,824.0,1832.0
E01003447,E09000024,648.0,516.0,268.0,80.0,64.0,300.0,128.0,1452.0,1240.0,1660.0
E01003448,E09000024,620.0,772.0,172.0,60.0,28.0,260.0,96.0,512.0,876.0,1720.0
E01003449,E09000024,472.0,728.0,152.0,60.0,4.0,188.0,92.0,504.0,572.0,1120.0
E01003450,E09000024,668.0,376.0,240.0,76.0,64.0,312.0,72.0,528.0,824.0,1700.0
E01003451,E09000024,432.0,692.0,232.0,40.0,36.0,172.0,124.0,748.0,1040.0,1032.0
E01003452,E09000024,920.0,416.0,668.0,92.0,116.0,524.0,196.0,1104.0,988.0,2272.0
E01003453,E09000024,448.0,496.0,268.0,88.0,12.0,284.0,168.0,1752.0,704.0,1736.0
E01003454,E09000024,220.0,312.0,80.0,24.0,4.0,112.0,72.0,484.0,308.0,572.0
E01003455,E09000024,472.0,748.0,292.0,44.0,40.0,160.0,212.0,700.0,624.0,940.0
E01003456,E09000024,1564.0,1076.0,1692.0,296.0,164.0,1500.0,556.0,13900.0,448.0,4740.0
E01003457,E09000024,204.0,400.0,156.0,20.0,16.0,60.0,44.0,440.0,648.0,468.0
E01003458,E09000024,324.0,400.0,124.0,40.0,12.0,132.0,48.0,1188.0,644.0,760.0
E01003459,E09000024,808.0,728.0,324.0,56.0,64.0,320.0,212.0,1396.0,792.0,1708.0
E01003460,E09000024,372.0,916.0,488.0,40.0,16.0,260.0,200.0,1600.0,1488.0,976.0
E01003461,E09000024,256.0,952.0,128.0,72.0,24.0,256.0,112.0,2400.0,992.0,788.0
E01003462,E09000024,196.0,576.0,24.0,12.0,0.0,64.0,32.0,276.0,636.0,300.0
E01003463,E09000024,180.0,824.0,52.0,12.0,4.0,68.0,16.0,456.0,728.0,248.0
E01003464,E09000024,224.0,840.0,292.0,76.0,108.0,204.0,84.0,1236.0,948.0,684.0
E01003465,E09000024,224.0,1260.0,136.0,48.0,28.0,132.0,56.0,664.0,1128.0,388.0
E01003466,E09000024,208.0,648.0,68.0,32.0,4.0,72.0,32.0,268.0,568.0,504.0
E01003467,E09000024,256.0,628.0,44.0,36.0,8.0,100.0,20.0,324.0,624.0,564.0
E01003468,E09000024,268.0,716.0,80.0,36.0,16.0,116.0,72.0,292.0,628.0,524.0
E01003469,E09000024,472.0,536.0,252.0,96.0,16.0,316.0,100.0,4488.0,1988.0,1148.0
E01003470,E09000024,512.0,784.0,196.0,64.0,28.0,260.0,116.0,988.0,932.0,1064.0
E01003471,E09000024,444.0,588.0,168.0,108.0,12.0,304.0,132.0,4792.0,1512.0,1336.0
E01003472,E09000024,132.0,336.0,16.0,4.0,4.0,32.0,32.0,296.0,928.0,188.0
E01003473,E09000024,256.0,516.0,152.0,48.0,0.0,108.0,92.0,836.0,936.0,472.0
E01003474,E09000024,264.0,720.0,68.0,24.0,84.0,68.0,92.0,476.0,824.0,280.0
E01003476,E09000024,320.0,472.0,120.0,48.0,24.0,176.0,28.0,476.0,672.0,924.0
E01003477,E09000024,424.0,712.0,172.0,44.0,4.0,180.0,84.0,960.0,852.0,704.0
E01003478,E09000024,372.0,944.0,72.0,80.0,16.0,128.0,84.0,1164.0,1484.0,560.0
E01003479,E09000025,636.0,728.0,188.0,76.0,48.0,304.0,284.0,768.0,1032.0,1892.0
E01003480,E09000025,568.0,568.0,364.0,104.0,76.0,236.0,296.0,948.0,1136.0,1656.0
E01003481,E09000025,704.0,804.0,692.0,92.0,132.0,336.0,660.0,2284.0,1496.0,2228.0
E01003483,E09000025,616.0,444.0,376.0,80.0,40.0,216.0,196.0,564.0,1172.0,1668.0
E01003484,E09000025,344.0,504.0,188.0,32.0,16.0,120.0,96.0,420.0,988.0,1132.0
E01003485,E09000025,428.0,552.0,208.0,40.0,28.0,148.0,232.0,628.0,1008.0,1156.0
E01003486,E09000025,976.0,424.0,616.0,84.0,128.0,944.0,988.0,5440.0,2936.0,3040.0
E01003487,E09000025,552.0,344.0,472.0,60.0,32.0,216.0,120.0,368.0,672.0,3140.0
E01003488,E09000025,592.0,552.0,804.0,88.0,44.0,200.0,392.0,672.0,1120.0,1824.0
E01003489,E09000025,704.0,740.0,1072.0,164.0,108.0,488.0,592.0,1544.0,1140.0,2532.0
E01003490,E09000025,440.0,580.0,304.0,76.0,20.0,232.0,292.0,668.0,1092.0,1852.0
E01003491,E09000025,864.0,896.0,1356.0,144.0,116.0,500.0,832.0,4416.0,1368.0,2748.0
E01003492,E09000025,368.0,396.0,460.0,56.0,32.0,208.0,500.0,768.0,1036.0,1392.0
E01003494,E09000025,416.0,612.0,216.0,64.0,32.0,152.0,316.0,496.0,1408.0,1396.0
E01003495,E09000025,416.0,624.0,164.0,84.0,24.0,144.0,252.0,508.0,1784.0,1312.0
E01003496,E09000025,536.0,384.0,464.0,44.0,72.0,240.0,456.0,1056.0,748.0,1516.0
E01003497,E09000025,1212.0,1184.0,1020.0,224.0,116.0,632.0,812.0,2384.0,3988.0,3460.0
E01003498,E09000025,680.0,716.0,448.0,60.0,36.0,248.0,456.0,736.0,1588.0,1928.0
E01003499,E09000025,1608.0,1340.0,892.0,144.0,124.0,808.0,800.0,2880.0,2816.0,3720.0
E01003500,E09000025,820.0,1068.0,556.0,124.0,124.0,248.0,384.0,1552.0,2880.0,2592.0
E01003501,E09000025,892.0,808.0,448.0,104.0,76.0,392.0,396.0,1076.0,1960.0,2500.0
E01003502,E09000025,1268.0,1248.0,912.0,124.0,168.0,920.0,996.0,3476.0,1712.0,4316.0
E01003503,E09000025,1108.0,1080.0,872.0,188.0,148.0,848.0,864.0,3380.0,2084.0,3600.0
E01003506,E09000025,804.0,532.0,584.0,60.0,88.0,232.0,308.0,756.0,1480.0,1732.0
E01003507,E09000025,1016.0,1088.0,740.0,224.0,164.0,832.0,612.0,2340.0,1992.0,2940.0
E01003508,E09000025,812.0,1048.0,360.0,80.0,68.0,236.0,444.0,1084.0,1976.0,1664.0
E01003509,E09000025,732.0,576.0,328.0,124.0,44.0,236.0,260.0,596.0,1288.0,1672.0
E01003511,E09000025,728.0,424.0,288.0,112.0,48.0,220.0,244.0,524.0,1328.0,1360.0
